0.0278278,0.014888,0.0140116,0.01125,0.0162897,0.0152335,0.0171279,0.0195339,0.0201762,0.0261158,0.0245568,0.0237123,0.0258589,0.0298549,0.0275953,0.0315532,0.0348657,0.031466,0.0339263,0.0350894,0.0439243,0.0407071,0.0428222,0.0448535,0.0399242,0.0462353,0.0514766,0.039342,0.0469198,0.0487159,0.0516015,0.0529972,0.051461,0.0533289,0.0600011,0.0489715,0.0576329,0.0507593,0.0652344,0.0629246,0.0601478,0.0698572,0.058818,0.0608209,0.0543487,0.0562405,0.0713355,0.0557849,0.0631103,0.0619405,0.0641728,0.0641216,0.0457649,0.0594974,0.0791328,0.0638266,0.0745689,0.0545764,0.0753985,0.0670316,0.0697436,0.0740216,0.0602168,0.0761337,
0.0416312,0.0218408,0.0162526,0.0162386,0.0230549,0.0220119,0.023056,0.021959,0.0240401,0.0277427,0.0285525,0.0269866,0.0321918,0.0345622,0.0344101,0.0323139,0.0378682,0.0402095,0.0462861,0.0410168,0.0444106,0.0493498,0.0435373,0.0471345,0.0505571,0.0510395,0.0527509,0.0573733,0.0661841,0.0532204,0.0595501,0.0712696,0.0668132,0.0638927,0.0582107,0.0760092,0.0642371,0.0674267,0.07299,0.0730712,0.0696577,0.072868,0.0829177,0.0770565,0.0713924,0.0779511,0.0817588,0.084125,0.0755669,0.0720464,0.0918151,0.0801549,0.0895872,0.0835884,0.0857501,0.0897338,0.0884894,0.0866409,0.0938665,0.0823341,0.0978896,0.104166,0.0985697,0.101102,
